식품인증업소 관리 일련번호,업소번호,업소 명,자치구 코드,자치구 명,업종 코드,업종 명,업태 코드,업태 명,업주 명,식품인증구분,식품인증 구분명,인증일자,사용여부,지도표시여부,식품인증업소 등급,지도 Y좌표,지도 X좌표,전화번호,도로명상세주소,도로명주소코드,도로명주소,허가번호,최초작성일자,최종수정일자,업소인증메뉴,교부번호,인증여부
13582,,일품향,3010000,중구,101,일반음식점,10102,중국식,구문정,4,저염실천음식점,2020-12-31,Y,Y,,37.5621323,126.9822375,02-753-6928,,,서울특별시 중구 남대문로 52-13(명동2가 중정 도서관빌딩 2층),,39:00.0,39:00.0,짬뽕국물,,Y
13608,,마라공방,3010000,중구,101,일반음식점,10102,중국식,신창동,4,저염실천음식점,2020-12-31,Y,Y,,37.5690068,126.9759407,0507-1352-2688,,,서울특별시 중구 세종대로21길 55(태평로1가외1필지지상2층),,39:00.0,39:00.0,마라탕,,Y
13583,,지우(명동점),3010000,중구,101,일반음식점,10101,한식,김남순,4,저염실천음식점,2020-12-31,Y,Y,,37.5600499,126.9852652,02-777-2171,,,서울특별시 중구 퇴계로18길 20(남산동1가),,39:00.0,39:00.0,갈비탕,,Y
13579,,명동교자,3010000,중구,101,일반음식점,10101,한식,PARK JAMES HWIJ,4,저염실천음식점,2020-12-31,Y,Y,,37.5634008,126.9851519,02-776-3424,,,서울특별시 중구 명동10길 10 2층,,39:00.0,39:00.0,칼국수,,Y
13581,,미정갈비,3010000,중구,101,일반음식점,10101,한식,곽화자,4,저염실천음식점,2020-12-31,Y,Y,,37.5669496,126.9892014,02-2266-4281,,,서울특별시 중구 삼일대로12길 23(수표동),,39:00.0,39:00.0,우거지갈비탕,,Y
13629,,전주풍남회관,3010000,중구,101,일반음식점,10101,한식,정상영,4,저염실천음식점,2020-12-31,Y,Y,,37.5685385,126.9759697,02-736-2144,,,서울특별시 중구 세종대로21길 48(태평로1가),,39:00.0,39:00.0,맑은콩나물국,,Y
13612,,곰국시집,3010000,중구,101,일반음식점,10101,한식,유미화,4,저염실천음식점,2020-12-31,Y,Y,,37.5630804,126.9856203,0507-1417-3449,,,서울특별시 중구 명동10길 19-3(명동2가지상2층),,39:00.0,39:00.0,곰국시,,Y
13630,,미도리회집,3010000,중구,101,일반음식점,10101,한식,정옥기,4,저염실천음식점,2020-12-31,Y,Y,,37.5605569,126.986594,02-776-5560,,,서울특별시 중구 퇴계로22길 7(남산동3가),,39:00.0,39:00.0,다시마된장국,,Y
13627,,봉추찜닭,3010000,중구,101,일반음식점,10101,한식,장윤석,4,저염실천음식점,2020-12-31,Y,Y,,37.5610605,126.982286,02-3789-9381,,,서울특별시 중구 명동8나길 47(충무로1가 2층),,39:00.0,39:00.0,간장찜닭,,Y
13626,,우래옥,3010000,중구,101,일반음식점,10101,한식,장경선,4,저염실천음식점,2020-12-31,Y,Y,,37.5682201,126.9987268,02-2265-0151,,,서울특별시 중구 창경궁로 62-29(주교동),,39:00.0,39:00.0,물냉면,,Y
13625,,오발탄,3010000,중구,101,일반음식점,10101,한식,이헌룡,4,저염실천음식점,2020-12-31,Y,Y,,37.5616794,126.9945812,02-2275-0110,,,서울특별시 중구 퇴계로 205(충무로4가),,39:00.0,39:00.0,소갈비탕,,Y
13624,,무교동낙지애보쌈,3010000,중구,101,일반음식점,10101,한식,이추자,4,저염실천음식점,2020-12-31,Y,Y,,37.5647032,126.9763278,02-754-4353,,,서울특별시 중구 태평로2가 366-1 지하1층지상1층,,39:00.0,39:00.0,우거지 된장국,,Y
13623,,아이러브떡볶이,3010000,중구,101,일반음식점,10101,한식,이윤근,4,저염실천음식점,2020-12-31,Y,Y,,37.5631921,127.0147653,02-2232-7872,,,서울특별시 중구 퇴계로76길 50(신당동 성완빌딩 1층 1~7호),,39:00.0,39:00.0,어묵탕,,Y
13620,,나주곰탕,3010000,중구,101,일반음식점,10101,한식,이상숙,4,저염실천음식점,2020-12-31,Y,Y,,37.5670626,126.9887245,02-732-1112,,,서울특별시 중구 을지로9길 26(수표동 1층),,39:00.0,39:00.0,나주곰탕,,Y
13619,,낙동강,3010000,중구,101,일반음식점,10101,한식,이복희,4,저염실천음식점,2020-12-31,Y,Y,,37.5676351,126.9798534,02-778-9548,,,서울특별시 중구 을지로1길 34(다동),,39:00.0,39:00.0,두부된장국 맑은다시마국,,Y
13618,,화로가(조선정육식당),3010000,중구,101,일반음식점,10101,한식,이명승,4,저염실천음식점,2020-12-31,Y,Y,,37.5637709,126.980008,0507-1436-8597,,,서울특별시 중구 남대문로7길 33(소공동지상1층 104호),,39:00.0,39:00.0,김치찌개,,Y
13617,,강가,3010000,중구,101,일반음식점,10101,한식,이덕형임재선,4,저염실천음식점,2020-12-31,Y,Y,,37.5684233,126.9782692,02-3783-0610,,,서울특별시 중구 세종대로 136(태평로1가서울파이낸스센타 지하2층),,39:00.0,39:00.0,치킨마크니커리,,Y
13614,,오장동흥남집,3010000,중구,101,일반음식점,10101,한식,윤재순,4,저염실천음식점,2020-12-31,Y,Y,,37.5643431,127.0005559,02-2266-0735,,,서울특별시 중구 마른내로 114(오장동 지하1층~지상3층),,39:00.0,39:00.0,물냉면,,Y
13611,,김명자굴국밥전문점(북창점),3010000,중구,101,일반음식점,10101,한식,우승지,4,저염실천음식점,2020-12-31,Y,Y,,37.5626218,126.978405,02-777-9003,,,서울특별시 중구 세종대로14길 28-3(북창동지상1층),,39:00.0,39:00.0,맑은굴국,,Y
13610,,평래옥,3010000,중구,101,일반음식점,10101,한식,양영옥,4,저염실천음식점,2020-12-31,Y,Y,,37.5649234,126.9903947,02-2267-5892,,,서울특별시 중구 마른내로 21-1(저동2가1층2층),,39:00.0,39:00.0,소고기갈비탕,,Y
13609,,육대장 명동점,3010000,중구,101,일반음식점,10101,한식,심소영,4,저염실천음식점,2020-12-31,Y,Y,,37.5610795,126.9824103,02-775-7555,,,서울특별시 중구 명동8나길 45(충무로1가지상1층),,39:00.0,39:00.0,사골육수,,Y
13607,,신가원 설렁탕,3010000,중구,101,일반음식점,10101,한식,신다한,4,저염실천음식점,2020-12-31,Y,Y,,37.5665187,126.9799592,02-778-8898,,,서울특별시 중구 을지로1길  10 1~2층,,39:00.0,39:00.0,소고기곰탕,,Y
13604,,강서면옥,3010000,중구,101,일반음식점,10101,한식,선우성,4,저염실천음식점,2020-12-31,Y,Y,,37.5620425,126.9739533,02-752-1945,,,서울특별시 중구 세종대로11길 35(서소문동),,39:00.0,39:00.0,소갈비탕,,Y
13576,,대규스시,3000000,종로구,101,일반음식점,10104,일식,임대규,4,저염실천음식점,2020-12-31,Y,Y,,37.5819146,127.0049743,02-766-0821,,,서울특별시 종로구 동숭3길 ,,38:59.0,38:59.0,미소된장국,,Y
13578,,정선할매곤드레밥,3000000,종로구,101,일반음식점,10101,한식,전인숙,4,저염실천음식점,2020-12-31,Y,Y,,37.5741121,126.9859688,0507-1407-2356,,,서울특별시 종로구 인사동8길 16 (관훈동),,38:59.0,38:59.0,된장찌게,,Y
13577,,뜰아래,3000000,종로구,101,일반음식점,10101,한식,장병갑,4,저염실천음식점,2020-12-31,Y,Y,,37.5738779,126.985972,02-732-6989,,,서울특별시 종로구 인사동8길 10 (관훈동 지상1층),,38:59.0,38:59.0,된장찌게,,Y
13575,,향나무세구루,3000000,종로구,101,일반음식점,10101,한식,임금례,4,저염실천음식점,2020-12-31,Y,Y,,37.5842071,126.9821748,02-720-9524,,,서울특별시 종로구 삼청로 100(삼청동),,38:59.0,38:59.0,순두부찌개 청국장찌개,,Y
13574,,마실,3000000,종로구,101,일반음식점,10101,한식,박정자,4,저염실천음식점,2020-12-31,Y,Y,,37.5740666,127.020056,02-2232-0210,,,서울특별시 종로구 종로 384(숭인동),,38:59.0,38:59.0,소갈비탕,,Y
13573,,양반댁,3000000,종로구,101,일반음식점,10101,한식,김태범,4,저염실천음식점,2020-12-31,Y,Y,,37.5722736,126.9859258,02-733-5507,,,서울특별시 종로구 인사동길 19-18(인사동),,38:59.0,38:59.0,된장찌게,,Y
13567,,효면옥,3110000,은평구,101,일반음식점,10119,탕류,전봉효,4,저염실천음식점,2020-12-31,Y,Y,,37.5946573,126.9142372,02-303-7300,,,서울특별시 은평구 증산로 429,,38:59.0,38:59.0,갈비탕,,Y
13566,,봉평메밀막국수&대관령가는길,3110000,은평구,101,일반음식점,10101,한식,임정호,4,저염실천음식점,2020-12-31,Y,Y,,37.5954523,126.9183815,02-387-8898,,,서울특별시 은평구 응암로 263,,38:59.0,38:59.0,메밀막국수,,Y
13569,,대관령황태마을,3110000,은평구,101,일반음식점,10101,한식,최명심,4,저염실천음식점,2020-12-31,Y,Y,,37.6035133,126.9102013,0507-1327-5671,,,서울특별시 은평구 갈현로 61,,38:59.0,38:59.0,황태해장국,,Y
13570,,나들목 아구찜 곱창전골,3110000,은평구,101,일반음식점,10101,한식,최영숙,4,저염실천음식점,2020-12-31,Y,Y,,37.6218463,126.9187128,02-0388-0511,,,서울특별시 은평구 갈현로36길 17-1 (갈현동) ,,38:59.0,38:59.0,곱창전골,,Y
13571,,은행나무샤브샤브,3110000,은평구,101,일반음식점,10101,한식,허경란,4,저염실천음식점,2020-12-31,Y,Y,,37.6152865,126.9176865,02-353-8628,,,서울특별시 은평구 연서로 183-4,,38:59.0,38:59.0,소고기샤브샤브,,Y
13572,,스시웨이 은평점,3110000,은평구,101,일반음식점,10104,일식,황혜정,4,저염실천음식점,2020-12-31,Y,Y,,37.6327293,126.9185551,02-352-5897,,,서울특별시 은평구 통일로 1010 B111112호,,38:59.0,38:59.0,미소된장국,,Y
13568,,새만포면옥,3110000,은평구,101,일반음식점,10119,탕류,지용석,4,저염실천음식점,2020-12-31,Y,Y,,37.6141584,126.9174876,02-389-3917,,,서울특별시 은평구 연서로 171,,38:59.0,38:59.0,갈비탕,,Y
13563,,일품간장게장,3110000,은평구,101,일반음식점,10101,한식,이근생,4,저염실천음식점,2020-12-31,Y,Y,,37.6078489,126.9241366,0507-1409-2299,,,서울특별시 은평구 진흥로 125,,38:56.0,38:56.0,된장찌개,,Y
13561,,북한산 통큰 장어,3110000,은평구,101,일반음식점,10119,탕류,유혜영,4,저염실천음식점,2020-12-31,Y,Y,,37.657532,126.9471747,02-351-3513,,,서울특별시 은평구 대서문길 11,,38:56.0,38:56.0,장어탕,,Y
13562,,피향정,3110000,은평구,101,일반음식점,10101,한식,윤경진,4,저염실천음식점,2020-12-31,Y,Y,,37.6327293,126.9185551,02-0356-4454,,,서울특별시 은평구 통일로 1010 (진관동) ,,38:56.0,38:56.0,콩나물해장국,,Y
13565,,봉희설렁탕,3110000,은평구,101,일반음식점,10119,탕류,이재훈,4,저염실천음식점,2020-12-31,Y,Y,,37.5931492,126.9138628,0507-1315-9754,,,서울특별시 은평구 증산로 413 (신사동) ,,38:56.0,38:56.0,설렁탕,,Y
13560,,혜원삼계탕,3110000,은평구,101,일반음식점,10101,한식,유유임,4,저염실천음식점,2020-12-31,Y,Y,,37.6069979,126.9316238,02-384-3221,,,서울특별시 은평구 녹번로 69 (녹번동) ,,38:56.0,38:56.0,삼계탕,,Y
13564,,옛골토성,3110000,은평구,101,일반음식점,10101,한식,이남해,4,저염실천음식점,2020-12-31,Y,Y,,37.6552603,126.9500853,02-385-3064,,,서울특별시 은평구 대서문길 45-7,,38:56.0,38:56.0,된장찌개,,Y
13547,,원할머니보쌈 녹번점,3110000,은평구,101,일반음식점,10101,한식,서청옥,4,저염실천음식점,2020-12-31,Y,Y,,37.6010962,126.9266574,02-358-5355,,,서울특별시 은평구 은평로 170 상현빌딩 204호,,38:56.0,38:56.0,콩나물국,,Y
13548,,백년토종삼계탕,3110000,은평구,101,일반음식점,10101,한식,성서용,4,저염실천음식점,2020-12-31,Y,Y,,37.590764,126.9170792,02-0373-3086,,,서울특별시 은평구 응암로 209 (응암동),,38:56.0,38:56.0,삼계탕,,Y
13549,,대조 순대국,3110000,은평구,101,일반음식점,10101,한식,손진성,4,저염실천음식점,2020-12-31,Y,Y,,37.6091143,126.9275389,02-817-1222,,,서울특별시 은평구 진흥로 159 (대조동),,38:56.0,38:56.0,순대국,,Y
13550,,동굴과화로구이,3110000,은평구,101,일반음식점,10101,한식,송성규,4,저염실천음식점,2020-12-31,Y,Y,,37.6020118,126.9282637,0507-1321-8593,,,서울특별시 은평구 은평로 185(2층 녹번동),,38:56.0,38:56.0,된장찌개,,Y
13551,,우주미,3110000,은평구,101,일반음식점,10101,한식,송지훈,4,저염실천음식점,2020-12-31,Y,Y,,37.6020118,126.9282637,02-354-7788,,,서울특별시 은평구 은평로 185,,38:56.0,38:56.0,곰국시,,Y
13552,,횟집 산이네,3110000,은평구,101,일반음식점,10101,한식,신미호,4,저염실천음식점,2020-12-31,Y,Y,,37.6098015,126.9317762,02-0384-5466,,,서울특별시 은평구 통일로 708-8 (불광동) ,,38:56.0,38:56.0,미소된장국,,Y
13553,,(원)할머니보쌈 응암점,3110000,은평구,101,일반음식점,10101,한식,신세연,4,저염실천음식점,2020-12-31,Y,Y,,37.59471,126.9180072,02-355-3101,,,서울특별시 은평구 응암로 253 1층,,38:56.0,38:56.0,콩나물국,,Y
13554,,본가옛날순대,3110000,은평구,101,일반음식점,10101,한식,신순희,4,저염실천음식점,2020-12-31,Y,Y,,37.6103571,126.9284611,02-0354-9900,,,서울특별시 은평구 불광로 21 (대조동) ,,38:56.0,38:56.0,순대국,,Y
13555,,명가쌈밥,3110000,은평구,101,일반음식점,10101,한식,안종례,4,저염실천음식점,2020-12-31,Y,Y,,37.6106533,126.9303256,02-358-2343,,,서울특별시 은평구 불광로 40-2,,38:56.0,38:56.0,된장찌개,,Y
13556,,만석장,3110000,은평구,101,일반음식점,10101,한식,양대성 / 이근,4,저염실천음식점,2020-12-31,Y,Y,,37.6558594,126.9495669,02-385-2093,,,서울특별시 은평구 대서문길  43-10 1층 2층,,38:56.0,38:56.0,순두부찌개,,Y
13557,,북한산 아구랑 명태랑,3110000,은평구,101,일반음식점,10101,한식,양정희외 1,4,저염실천음식점,2020-12-31,Y,Y,,37.6580817,126.9471896,02-358-9511,,,서울특별시 은평구 대서문길 13-11,,38:56.0,38:56.0, 청국장,,Y
13558,,능원식당,3110000,은평구,101,일반음식점,10101,한식,오순옥,4,저염실천음식점,2020-12-31,Y,Y,,37.6250782,126.919391,02-352-5202,,,서울특별시 은평구 통일로89길 6-10 1층,,38:56.0,38:56.0,된장국,,Y
13559,,산도토리임자탕,3110000,은평구,101,일반음식점,10101,한식,용지연,4,저염실천음식점,2020-12-31,Y,Y,,37.6022341,126.9259615,02-358-0202,,,서울특별시 은평구 서오릉로 9-13,,38:56.0,38:56.0,도토리임자탕,,Y
13525,,통나무집,3110000,은평구,101,일반음식점,10101,한식,강춘옥,4,저염실천음식점,2020-12-31,Y,Y,,37.611455,126.9412893,02-356-5533,,,서울특별시 은평구 진흥로19길 8,,38:55.0,38:55.0,오리백숙,,Y
13523,,알오삼계탕,3110000,은평구,101,일반음식점,10101,한식,강도욱,4,저염실천음식점,2020-12-31,Y,Y,,37.5902995,126.9126247,02-0375-1609,,,서울특별시 은평구 증산로17길 7 (신사동) ,,38:55.0,38:55.0,삼계탕,,Y
13528,,전주식당,3110000,은평구,101,일반음식점,10101,한식,공종배,4,저염실천음식점,2020-12-31,Y,Y,,37.6569708,126.9478966,02-355-3300,,,서울특별시 은평구 대서문길 15-7,,38:55.0,38:55.0,된장찌개,,Y
13529,,신천 순대국,3110000,은평구,101,일반음식점,10101,한식,김나비,4,저염실천음식점,2020-12-31,Y,Y,,37.6068554,126.9150112,02-0389-4241,,,서울특별시 은평구 연서로 87 (역촌동) ,,38:55.0,38:55.0,순대국,,Y
13530,,본래순대(연신내역점),3110000,은평구,101,일반음식점,10101,한식,김미선,4,저염실천음식점,2020-12-31,Y,Y,,37.6157161,126.9242725,02-0352-0909,,,서울특별시 은평구 통일로 803-1 (대조동) ,,38:55.0,38:55.0,순대국,,Y
13532,,지호한방삼계탕,3110000,은평구,101,일반음식점,10101,한식,김수민,4,저염실천음식점,2020-12-31,Y,Y,,37.6033903,126.9154353,02-0389-3343,,,서울특별시 은평구 연서로 47 (역촌동),,38:55.0,38:55.0,삼계탕,,Y
13522,,여의도진진,3180000,영등포구,101,일반음식점,10101,한식,황경호,4,저염실천음식점,2020-12-31,Y,Y,,37.5299786,126.9208324,02-761-5454,,,서울특별시 영등포구 국회대로72길 11 (여의도동 프린스오피스텔 101102호),,38:55.0,38:55.0,손만두국,,Y
13535,,북한산 닭명가,3110000,은평구,101,일반음식점,10101,한식,김진순,4,저염실천음식점,2020-12-31,Y,Y,,37.6562503,126.9489494,0507-1444-1178,,,서울특별시 은평구 대서문길 31,,38:55.0,38:55.0,버섯곰탕,,Y
13537,,설악추어탕한모둠순대국,3110000,은평구,101,일반음식점,10101,한식,나용환,4,저염실천음식점,2020-12-31,Y,Y,,37.6024353,126.9282689,02-385-0600,,,서울특별시 은평구 서오릉로2길 13 (녹번동),,38:55.0,38:55.0,설렁탕,,Y
13538,,엉터리생고기 연신내점,3110000,은평구,101,일반음식점,10101,한식,나정희외 2,4,저염실천음식점,2020-12-31,Y,Y,,37.6215452,126.9192836,02-383-3993,,,서울특별시 은평구 통일로83길 6-10,,38:55.0,38:55.0,된장찌개,,Y
13539,,한우천국 역촌역점,3110000,은평구,101,일반음식점,10101,한식,문진규외 1,4,저염실천음식점,2020-12-31,Y,Y,,37.60575,126.9222076,02-389-1592,,,서울특별시 은평구 진흥로 99,,38:55.0,38:55.0,갈비탕,,Y
13540,,원조 불광 순대국,3110000,은평구,101,일반음식점,10101,한식,박상범,4,저염실천음식점,2020-12-31,Y,Y,,37.6115141,126.9318537,02-0383-3666,,,서울특별시 은평구 진흥로15길 24-1 (불광동) ,,38:55.0,38:55.0,순대국,,Y
13534,,산들애보리밥,3110000,은평구,101,일반음식점,10101,한식,김지성,4,저염실천음식점,2020-12-31,Y,Y,,37.6561358,126.9492457,02-385-9693,,,서울특별시 은평구 대서문길 43-16,,38:55.0,38:55.0,청국장,,Y
13520,,㈜제이케이아트컨벤션,3180000,영등포구,101,일반음식점,10101,한식,현종각,4,저염실천음식점,2020-12-31,Y,Y,,37.5178032,126.9000578,02-332-9000,,,영등포구 문래로 164 (문래동3가 SK리더스뷰 412호),,38:55.0,38:55.0,갈비탕,,Y
13527,,스시쇼부(2층),3110000,은평구,101,일반음식점,10104,일식,고태훈,4,저염실천음식점,2020-12-31,Y,Y,,37.6020457,126.9250583,02-385-0045,,,서울특별시 은평구 은평로13길 11-9 2층,,38:55.0,38:55.0,미소된장국,,Y
13536,,도원,3110000,은평구,101,일반음식점,10104,일식,김한나,4,저염실천음식점,2020-12-31,Y,Y,,37.6089332,126.9294216,050-4457-1579,,,서울특별시 은평구 통일로65길 13,,38:55.0,38:55.0,우동,,Y
13526,,스시쇼부,3110000,은평구,101,일반음식점,10104,일식,고태훈,4,저염실천음식점,2020-12-31,Y,Y,,37.6020457,126.9250583,02-385-0045,,,서울특별시 은평구 은평로13길 11-9 1층,,38:55.0,38:55.0,미소된장국,,Y
13531,,상하이문,3110000,은평구,101,일반음식점,10102,중국식,김민정,4,저염실천음식점,2020-12-31,Y,Y,,37.5942312,126.9178669,02-355-3822,,,서울특별시 은평구 응암로 247,,38:55.0,38:55.0,짬뽕,,Y
13519,,설담재영등포홈플러스점,3180000,영등포구,101,일반음식점,10101,한식,하재용,4,저염실천음식점,2020-12-31,Y,Y,,37.5182418,126.8958885,02-3667-0297,,,서울특별시 영등포구 당산로 42 홈플러스 2층 X8YK호 (문래동3가),,38:55.0,38:55.0,갈비탕,,Y
